"Journal of Traditional Chinese Medicine","J Tradit Chin Med","",""
"Journal of Trauma","J Trauma","",""
"Journal of Traumatic Stress","J Trauma Stress","",""
"Journal of Tropical Pediatrics","J Trop Pediatr","",""
"Journal of Ultrasound In Medicine","J Ultrasound Med","",""
"Journal of Urology","J Urol","",""
"Journal of Vascular and Interventional Radiology","J Vasc Interv Radiol","",""
"Journal of Vascular Research","J Vasc Res","",""
"Journal of Vascular Surgery","J Vasc Surg","",""
"Journal of Vector Ecology","J Vector Ecol","",""
"Journal of Vestibular Research","J Vestib Res","",""
"Journal of Veterinary Diagnostic Investigation","J Vet Diagn Invest","",""
"Journal of Veterinary Internal Medicine","J Vet Intern Med","",""
"Journal of Veterinary Medical Science","J Vet Med Sci","",""
"Journal of Veterinary Pharmacology and Therapeutics","J Vet Pharmacol Ther","",""
"Journal of Viral Hepatitis","J Viral Hepat","",""
"Journal of Virological Methods","J Virol Methods","",""
"Journal of Virology","J Virol","",""
"Journal of Voice","J Voice","",""
"Journal of Wildlife Diseases","J Wildl Dis","",""
"Journal of Womens Health","J Womens Health","",""
"Journal of Zoo and Wildlife Medicine","J Zoo Wildl Med","",""
"Journals of Gerontology. Series A, Biological Sciences And Medical Sciences","J Gerontol A Biol Sci Med Sci","",""
"Journals of Gerontology. Series B, Psychological Sciences And Social Sciences","J Gerontol B Psychol Sci Soc Sci","",""
"Journees Annuelles de Diabetologie De L Hotel-Dieu","Journ Annu Diabetol Hotel Dieu","",""
"JPEN. Journal of Parenteral and Enteral Nutrition","JPEN J Parenter Enteral Nutr","",""
"JPMA. Journal of The Pakistan Medical Association","JPMA J Pak Med Assoc","",""
"Kaibogaku Zasshi. Journal of Anatomy","Kaibogaku Zasshi","",""
"Kaku Igaku [Japanese Journal of Nuclear Medicine]","Kaku Igaku","",""
"Kansas Medicine","Kans Med","",""
"Kansenshogaku Zasshi. Journal of The Japanese Association ForInfectious Diseases","Kansenshogaku Zasshi","",""
"Kao-Hsiung I Hsueh Ko Hsueh Tsa Chih [Kaohsiung Journal Of Medical Sciences]","Kao Hsiung I Hsueh Ko Hsueh Tsa Chih","",""
"Keio Journal of Medicine","Keio J Med","",""
"Kekkaku","Kekkaku","",""
"Khirurgiia","Khirurgiia (Sofiia)","",""
"Khirurgiia","Khirurgiia (Mosk)","",""
"Kidney and Blood Pressure Research","Kidney Blood Press Res","",""
"Kidney International","Kidney Int","",""
"Kidney International. Supplement","Kidney Int Suppl","",""
"Klinicheskaia Laboratornaia Diagnostika","Klin Lab Diagn","",""
"Klinicheskaia Meditsina","Klin Med (Mosk)","",""
"Klinika Oczna","Klin Oczna","",""
"Klinische Anasthesiologie Und Intensivtherapie","Klin Anasthesiol Intensivther","",""
"Klinische Monatsblatter Fur Augenheilkunde","Klin Monatsbl Augenheilkd","",""
"Klinische Padiatrie","Klin Padiatr","",""
"Knee Surgery, Sports Traumatology, Arthroscopy","Knee Surg Sports Traumatol Arthrosc","",""
"Kobe Journal of Medical Sciences","Kobe J Med Sci","",""
"Kokubyo Gakkai Zasshi. The Journal of The Stomatological Society, Japan","Kokubyo Gakkai Zasshi","",""
"Korean Journal of Ophthalmology","Korean J Ophthalmol","",""
"Korean Journal of Parasitology","Korean J Parasitol","",""
"Kuang Pu Hseuh Yu Kuang Pu Fen Hsi Spectroscopy and Spectral Analysis (Pei-Ching","Kuang Pu Hseuh Yu Kuang Pu Fen Hsi","",""
"Kurume Medical Journal","Kurume Med J","",""
"Kyobu Geka. Japanese Journal of Thoracic Surgery","Kyobu Geka","",""
"Laboratory Animal Science","Lab Anim Sci","",""
"Laboratory Animals","Lab Anim","",""
"Laboratory Investigation","Lab Invest","",""
"Lakartidningen","Lakartidningen","",""
"Lancet","Lancet","",""
"Lancet Digital Health","Lancet Digit Health","",""
"Langenbecks Archiv Fur Chirurgie. Supplement. Kongressband","Langenbecks Arch Chir Suppl Kongressbd","",""
"Langenbecks Archive of Surgery","Langenbecks Arch Surg","",""
"Language and Communication Disorders","Lang Commun Disord","",""
"Language and Speech","Lang Speech","",""
"Laryngo- Rhino- Otologie","Laryngorhinootologie","",""
"Laryngoscope","Laryngoscope","",""
"Lasers In Surgery and Medicine","Lasers Surg Med","",""
"Lasers In Surgery and Medicine. Supplement","Lasers Surg Med Suppl","",""
"Law and Human Behavior","Law Hum Behav","",""
"Leprosy Review","Lepr Rev","",""
"Leukemia","Leukemia","",""
"Leukemia and Lymphoma","Leuk Lymphoma","",""
"Leukemia Research","Leuk Res","",""
"Life Sciences","Life Sci","",""
"Lifetime Data Analysis","Lifetime Data Anal","",""
"Lijecnicki Vjesnik","Lijec Vjesn","",""
"Likarska Sprava","Lik Sprava","",""
"Lin Chuang Erh Pi Yen Hou Ko Tsa Chih Journal of Clinical Otorhinolaryngology (Wu-Han Shih","Lin Chuang Erh Pi Yen Hou Ko Tsa Chih","",""
"Lipids","Lipids","",""
"Literature and Medicine","Lit Med","",""
"Liver","Liver","",""
"Liver Transplantation and Surgery","Liver Transpl Surg","",""
"Lung","Lung","",""
"Lung Cancer","Lung Cancer","",""
"Lupus","Lupus","",""
"Lymphology","Lymphology","",""
"MAGMA","MAGMA","",""
"Magnesium Research","Magnes Res","",""
"Magnetic Resonance IMAging","Magn Reson Imaging","",""
"Magnetic Resonance IMAging Clinics of North America","Magn Reson Imaging Clin N Am","",""
"Magnetic Resonance In Medicine","Magn Reson Med","",""
"Malaysian Journal of Pathology","Malays J Pathol","",""
"Mammalian Genome","Mamm Genome","",""
"Maryland Medical Journal","Md Med J","",""
"MASA Review","MASA Rev","",""
"Mass Spectrometry Reviews","Mass Spectrom Rev","",""
"Masui. Japanese Journal of Anesthesiology","Masui","",""
"Materia Medica Polona","Mater Med Pol","",""
"Mathematical Biosciences","Math Biosci","",""
"Matrix Biology","Matrix Biol","",""
"Maturitas","Maturitas","",""
"Mayo Clinic Proceedings","Mayo Clin Proc","",""
"MCN; American Journal of Maternal Child Nursing","MCN Am J Matern Child Nurs","",""
"Md Computing","MD Comput","",""
"Mechanisms of Ageing and Development","Mech Ageing Dev","",""
"Mechanisms of Development","Mech Dev","",""
"Medecine Tropicale","Med Trop (Mars)","",""
"Medical Anthropology","Med Anthropol","",""
"Medical Anthropology Quarterly","Med Anthropol Q","",""
"Medical and Biological Engineering And Computing","Med Biol Eng Comput","",""
"Medical Care","Med Care","",""
"Medical Clinics of North America","Med Clin North Am","",""
"Medical Decision Making","Med Decis Making","",""
"Medical Dosimetry","Med Dosim","",""
"Medical Education","Med Educ","",""
"Medical Engineering and Physics","Med Eng Phys","",""
"Medical History","Med Hist","",""
"Medical History. Supplement","Med Hist Suppl","",""
"Medical Hypotheses","Med Hypotheses","",""
"Medical Informatics","Med Inf (Lond)","",""
"Medical Journal of Australia","Med J Aust","",""
"Medical Journal of Malaysia","Med J Malaysia","",""
"Medical Journal of Osaka University","Med J Osaka Univ","",""
"Medical Letter on Drugs and Therapeutics","Med Lett Drugs Ther","",""
"Medical Microbiology and Immunology","Med Microbiol Immunol (Berl)","",""
"Medical Oncology","Med Oncol","",""
"Medical and Pediatric Oncology","Med Pediatr Oncol","",""
"Medical and Pediatric Oncology. Supplement","Med Pediatr Oncol Suppl","",""
"Medical Physics","Med Phys","",""
"Medical Progress Through Technology","Med Prog Technol","",""
"Medical and Veterinary Entomology","Med Vet Entomol","",""
"Medicina","Medicina (B Aires)","",""
"Medicina Clinica","Med Clin (Barc)","",""
"Medicina Interna","Med Interna","",""
"Medicina Del Lavoro","Med Lav","",""
"Medicinal Research Reviews","Med Res Rev","",""
"Medicine","Medicine (Baltimore)","",""
"Medicine, Conflict and Survival","Med Confl Surviv","",""
"Medicine and Health, Rhode Island","Med Health R I","",""
"Medicine and Law","Med Law","",""
"Medicine, Science and The Law","Med Sci Law","",""
"Medicine and Science In Sports And Exercise","Med Sci Sports Exerc","",""
"Medicinski Arhiv","Med Arh","",""
"Medicinski Pregled","Med Pregl","",""
"Medico-Legal Journal","Med Leg J","",""
"Meditsinskaia Parazitologiia I Parazitarnye Bolezni","Med Parazitol (Mosk)","",""
"Meditsinskaia Tekhnika","Med Tekh","",""
"Medizinhistorisches Journal","Medizinhist J","",""
"Medizinische Klinik","Med Klin","",""
"Medizinische Monatsschrift Fur Pharmazeuten","Med Monatsschr Pharm","",""
"Medycyna Doswiadczalna I Mikrobiologia","Med Dosw Mikrobiol","",""
"Medycyna Pracy","Med Pr","",""
"Melanoma Research","Melanoma Res","",""
"Membrane and Cell Biology","Membr Cell Biol","",""
"Memorias Do Instituto Oswaldo Cruz","Mem Inst Oswaldo Cruz","",""
"Memory","Memory","",""
"Mental Health Statistical Note","Ment Health Stat Note","",""
"Mental and Physical Disability Law Reporter","Ment Phys Disabil Law Rep","",""
"Mental Retardation","Ment Retard","",""
"Metabolic Brain Disease","Metab Brain Dis","",""
"Metabolic, Pediatric, and Systemic Ophthalmology","Metab Pediatr Syst Ophthalmol","",""
"Metabolism: Clinical and Experimental","Metabolism","",""
"Metal Ions In Biological Systems","Met Ions Biol Syst","",""
"Methods","Methods","",""
"Methods of Biochemical Analysis","Methods Biochem Anal","",""
"Methods In Cell Biology","Methods Cell Biol","",""
"Methods In Enzymology","Methods Enzymol","",""
"Methods and Findings In Experimental And Clinical Pharmacology","Methods Find Exp Clin Pharmacol","",""
"Methods of Information In Medicine","Methods Inf Med","",""
"Methods In Molecular Biology","Methods Mol Biol","",""
"Michigan Medicine","Mich Med","",""
"Microbial Drug Resistance","Microb Drug Resist","",""
"Microbial Pathogenesis","Microb Pathog","",""
"Microbiologia","Microbiologia","",""
"Microbiological Research","Microbiol Res","",""
"Microbiology","Microbiology","",""
"Microbiology and Immunology","Microbiol Immunol","",""
"Microbiology and Molecular Biology Reviews","Microbiol Mol Biol Rev","",""
"Microbios","Microbios","",""
"Microcirculation","Microcirculation","",""
"Micron","Micron","",""
"Microscopy Research and Technique","Microsc Res Tech","",""
"Microsurgery","Microsurgery","",""
"Microvascular Research","Microvasc Res","",""
"Middle East Journal of Anesthesiology","Middle East J Anesthesiol","",""
"Mikrobiologiia","Mikrobiologiia","",""
"Mikrobiolohichnyi Zhurnal","Mikrobiol Z","",""
"Milbank Quarterly","Milbank Q","",""
"Military Medicine","Mil Med","",""
"Mineral and Electrolyte Metabolism","Miner Electrolyte Metab","",""
"Minerva Anestesiologica","Minerva Anestesiol","",""
"Minerva Cardioangiologica","Minerva Cardioangiol","",""
"Minerva Chirurgica","Minerva Chir","",""
"Minerva Endocrinologica","Minerva Endocrinol","",""
"Minerva Ginecologica","Minerva Ginecol","",""
"Minerva Medica","Minerva Med","",""
"Minerva Pediatrica","Minerva Pediatr","",""
"Minerva Stomatologica","Minerva Stomatol","",""
"Minerva Urologica E Nefrologica","Minerva Urol Nefrol","",""
"Minimally Invasive Neurosurgery","Minim Invasive Neurosurg","",""
"Minnesota Medicine","Minn Med","",""
"Missouri Medicine","Mo Med","",""
"MMWR Cdc Surveillance Summaries","MMWR CDC Surveill Summ","",""
"MMWR. Morbidity and Mortality Weekly Report","MMWR Morb Mortal Wkly Rep","",""
"Modern Pathology","Mod Pathol","",""
"Modern Problems of Pharmacopsychiatry","Mod Probl Pharmacopsychiatry","",""
"Molecular Aspects of Medicine","Mol Aspects Med","",""
"Molecular and Biochemical Parasitology","Mol Biochem Parasitol","",""
"Molecular Biology of The Cell","Mol Biol Cell","",""
"Molecular Biology and Evolution","Mol Biol Evol","",""
"Molecular Biology Reports","Mol Biol Rep","",""
"Molecular Biotechnology","Mol Biotechnol","",""
"Molecular Carcinogenesis","Mol Carcinog","",""
"Molecular and Cellular Biochemistry","Mol Cell Biochem","",""
"Molecular and Cellular Biology","Mol Cell Biol","",""
"Molecular and Cellular Endocrinology","Mol Cell Endocrinol","",""
"Molecular and Cellular Neurosciences","Mol Cell Neurosci","",""
"Molecular and Cellular Probes","Mol Cell Probes","",""
"Molecular and Chemical Neuropathology","Mol Chem Neuropathol","",""
"Molecular Diversity","Mol Divers","",""
"Molecular Ecology","Mol Ecol","",""
"Molecular Endocrinology","Mol Endocrinol","",""
"Molecular and General Genetics","Mol Gen Genet","",""
"Molecular Genetics and Metabolism","Mol Genet Metab","",""
"Molecular Human Reproduction","Mol Hum Reprod","",""
"Molecular Immunology","Mol Immunol","",""
"Molecular Marine Biology and Biotechnology","Mol Mar Biol Biotechnol","",""
"Molecular Medicine","Mol Med","",""
"Molecular Medicine Today","Mol Med Today","",""
"Molecular Membrane Biology","Mol Membr Biol","",""
"Molecular Microbiology","Mol Microbiol","",""
"Molecular Neurobiology","Mol Neurobiol","",""
"Molecular Pathology","Mol Pathol","",""
"Molecular Pharmacology","Mol Pharmacol","",""
"Molecular Phylogenetics and Evolution","Mol Phylogenet Evol","",""
"Molecular Plant-Microbe Interactions","Mol Plant Microbe Interact","",""
"Molecular Psychiatry","Mol Psychiatry","",""
"Molecular Reproduction and Development","Mol Reprod Dev","",""
"Molecular Vision","Mol Vis","",""
"Molecules and Cells","Mol Cells","",""
"Molekuliarna Meditsina","Mol Med (Sofia)","",""
"Molekuliarnaia Biologiia","Mol Biol (Mosk)","",""
"Molekuliarnaia Genetika, Mikrobiologia, I Virusologa","Mol Gen Mikrobiol Virusol","",""
"Monaldi Archives For Chest Disease","Monaldi Arch Chest Dis","",""
"Monographs In Allergy","Monogr Allergy","",""
"Monographs In Clinical Cytology","Monogr Clin Cytol","",""
"Monographs on Endocrinology","Monogr Endocrinol","",""
"Monographs In Oral Science","Monogr Oral Sci","",""
"Monographs In Pathology","Monogr Pathol","",""
"Monographs of The Society For Research In Child Development","Monogr Soc Res Child Dev","",""
"Monthly Vital Statistics Report","Mon Vital Stat Rep","",""
"Morfologiia (Sankt-Peterburg","Morfologiia","",""
"Mount Sinai Journal of Medicine","Mt Sinai J Med","",""
"Movement Disorders","Mov Disord","",""
"Multiple Sclerosis","Mult Scler","",""
"Mund-, Kiefer- Und Gesichtschirurgie","Mund Kiefer Gesichtschir","",""
"Muscle and Nerve","Muscle Nerve","",""
"Mutagenesis","Mutagenesis","",""
"Mutation Research","Mutat Res","",""
"Mycopathologia","Mycopathologia","",""
"Mycoses","Mycoses","",""
"Nagoya Journal of Medical Science","Nagoya J Med Sci","",""
"Nahrung","Nahrung","",""
"National Medical Journal of India","Natl Med J India","",""
"Natural Immunity","Nat Immun","",""
"Natural Product Reports","Nat Prod Rep","",""
"Natural Toxins","Nat Toxins","",""
"Nature","Nature","",""
"Nature Biotechnology","Nat Biotechnol","",""
"Nature Genetics","Nat Genet","",""
"Nature Medicine","Nat Med","",""
"Nature Structural Biology","Nat Struct Biol","",""
"Naturwissenschaften","Naturwissenschaften","",""
"Naunyn-Schmiedebergs Archives of Pharmacology","Naunyn Schmiedebergs Arch Pharmacol","",""
"Nebraska Symposium on Motivation","Nebr Symp Motiv","",""
"Nederlands Tijdschrift Voor Geneeskunde","Ned Tijdschr Geneeskd","",""
"Neoplasma","Neoplasma","",""
"Nephrologie","Nephrologie","",""
"Nephrology, Dialysis, Transplantation","Nephrol Dial Transplant","",""
"Nephron","Nephron","",""
